Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Lakers,0.339%,1000,Lonnie Walker IV:42.267 PPG,Russell Westbrook:33.273 PPG,Austin Reaves:20.755 PPG,Troy Brown Jr.:18.506 PPG,Thomas Bryant:10.081 PPG,Patrick Beverley:9.232 PPG,Kendrick Nunn:7.573 PPG,Wenyen Gabriel:6.806 PPG,Matt Ryan:4.893 PPG,Max Christie:3.411 PPG
Wizards,0.661%,1000,Bradley Beal:43.945 PPG,Kyle Kuzma:35.818 PPG,Kristaps Porziņģis:30.572 PPG,Monte Morris:12.971 PPG,Corey Kispert:12.804 PPG,Will Barton:9.543 PPG,Deni Avdija:8.743 PPG,Jordan Goodwin:7.44 PPG,Daniel Gafford:3.452 PPG,Anthony Gill:2.292 PPG
