Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Nets,0.772%,1000,Kyrie Irving:44.467 PPG,Kevin Durant:41.629 PPG,Nic Claxton:16.608 PPG,Royce O'Neale:16.11 PPG,Seth Curry:11.405 PPG,Joe Harris:10.126 PPG,Ben Simmons:10.022 PPG,T.J. Warren:9.027 PPG,Yuta Watanabe:5.667 PPG,Cam Thomas:3.798 PPG
Pelicans,0.227%,1000,Zion Williamson:27.932 PPG,CJ McCollum:26.896 PPG,Brandon Ingram:21.188 PPG,Jonas Valančiūnas:16.649 PPG,Trey Murphy III:13.547 PPG,Naji Marshall:11.143 PPG,Jose Alvarado:10.216 PPG,Herbert Jones:8.926 PPG,Larry Nance Jr.:8.139 PPG,Dyson Daniels:4.821 PPG
