Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
76ers,0.667%,1000,Joel Embiid:38.147 PPG,Tyrese Maxey:34.859 PPG,James Harden:30.098 PPG,Tobias Harris:23.012 PPG,De'Anthony Melton:13.369 PPG,Georges Niang:9.463 PPG,Shake Milton:7.998 PPG,P.J. Tucker:5.875 PPG,Danuel House Jr.:3.591 PPG,Matisse Thybulle:0.851 PPG
Magic,0.333%,1000,Paolo Banchero:25.302 PPG,Franz Wagner:22.601 PPG,Wendell Carter Jr.:17.852 PPG,Cole Anthony:16.813 PPG,Bol Bol:16.156 PPG,Jalen Suggs:14.996 PPG,Gary Harris:14.249 PPG,Terrence Ross:12.093 PPG,Mo Bamba:8.545 PPG,Chuma Okeke:5.721 PPG
