Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
76ers,0.482%,1000,Joel Embiid:40.502 PPG,James Harden:30.419 PPG,Tyrese Maxey:27.593 PPG,Tobias Harris:23.369 PPG,De'Anthony Melton:13.098 PPG,Georges Niang:8.115 PPG,Shake Milton:7.889 PPG,P.J. Tucker:4.498 PPG,Danuel House Jr.:3.029 PPG,Jalen McDaniels:2.958 PPG
Suns,0.516%,1000,Devin Booker:38.363 PPG,Kevin Durant:33.894 PPG,Deandre Ayton:24.13 PPG,Chris Paul:17.567 PPG,Cameron Payne:10.537 PPG,Terrence Ross:8.987 PPG,Landry Shamet:8.563 PPG,Torrey Craig:8.183 PPG,Damion Lee:7.59 PPG,Josh Okogie:4.914 PPG
