Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Celtics,0.812%,1000,Jayson Tatum:47.437 PPG,Jaylen Brown:43.685 PPG,Al Horford:17.776 PPG,Marcus Smart:16.682 PPG,Malcolm Brogdon:14.42 PPG,Grant Williams:11.852 PPG,Derrick White:10.544 PPG,Sam Hauser:6.356 PPG,Blake Griffin:2.382 PPG,Luke Kornet:1.556 PPG
Hawks,0.188%,1000,Trae Young:35.991 PPG,Dejounte Murray:35.759 PPG,De'Andre Hunter:21.155 PPG,John Collins:17.261 PPG,Clint Capela:13.458 PPG,Onyeka Okongwu:7.5 PPG,Justin Holiday:6.63 PPG,AJ Griffin:4.836 PPG,Aaron Holiday:4.829 PPG,Jalen Johnson:2.724 PPG
