Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pacers,0.871%,1000,Tyrese Haliburton:39.412 PPG,Buddy Hield:36.515 PPG,Bennedict Mathurin:27.74 PPG,Myles Turner:22.538 PPG,Jalen Smith:14.671 PPG,Chris Duarte:10.096 PPG,Aaron Nesmith:9.363 PPG,Andrew Nembhard:8.475 PPG,Isaiah Jackson:7.998 PPG,T.J. McConnell:3.718 PPG
Hornets,0.129%,1000,Terry Rozier:28.073 PPG,Kelly Oubre Jr.:20.055 PPG,LaMelo Ball:18.151 PPG,Gordon Hayward:17.647 PPG,P.J. Washington:16.109 PPG,Dennis Smith Jr.:14.437 PPG,Jalen McDaniels:11.648 PPG,Mason Plumlee:10.332 PPG,Nick Richards:8.582 PPG,James Bouknight:5.804 PPG
