Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Clippers,0.206%,1000,Paul George:29.15 PPG,Kawhi Leonard:24.054 PPG,Norman Powell:18.285 PPG,Marcus Morris:15.829 PPG,Reggie Jackson:12.901 PPG,John Wall:12.226 PPG,Ivica Zubac:11.218 PPG,Luke Kennard:10.385 PPG,Terance Mann:9.68 PPG,Nicolas Batum:7.324 PPG
Nets,0.793%,1000,Kyrie Irving:45.58 PPG,Kevin Durant:42.536 PPG,Nic Claxton:17.42 PPG,Royce O'Neale:16.576 PPG,Seth Curry:11.486 PPG,Joe Harris:10.196 PPG,Ben Simmons:9.712 PPG,T.J. Warren:9.207 PPG,Yuta Watanabe:5.732 PPG,Cam Thomas:3.962 PPG
