Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Heat,0.412%,1000,Tyler Herro:27.204 PPG,Bam Adebayo:24.948 PPG,Jimmy Butler:21.784 PPG,Max Strus:17.422 PPG,Kyle Lowry:14.051 PPG,Victor Oladipo:13.66 PPG,Gabe Vincent:12.61 PPG,Caleb Martin:11.271 PPG,Kevin Love:8.734 PPG,Haywood Highsmith:5.25 PPG
Magic,0.588%,1000,Franz Wagner:29.224 PPG,Paolo Banchero:27.25 PPG,Wendell Carter Jr.:21.34 PPG,Markelle Fultz:20.454 PPG,Cole Anthony:15.043 PPG,Bol Bol:12.181 PPG,Jalen Suggs:11.348 PPG,Gary Harris:11.122 PPG,Moritz Wagner:10.646 PPG,Chuma Okeke:5.607 PPG
