Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pacers,0.415%,1000,Tyrese Haliburton:32.154 PPG,Buddy Hield:29.519 PPG,Myles Turner:25.295 PPG,Bennedict Mathurin:18.182 PPG,Aaron Nesmith:10.991 PPG,Andrew Nembhard:10.761 PPG,Jordan Nwora:10.429 PPG,Jalen Smith:8.173 PPG,T.J. McConnell:8.051 PPG,Chris Duarte:7.405 PPG
Wizards,0.585%,1000,Kyle Kuzma:36.397 PPG,Bradley Beal:34.156 PPG,Kristaps Porziņģis:30.967 PPG,Monte Morris:14.168 PPG,Corey Kispert:12.284 PPG,Deni Avdija:10.555 PPG,Delon Wright:8.247 PPG,Daniel Gafford:7.786 PPG,Kendrick Nunn:6.736 PPG,Jordan Goodwin:5.627 PPG
