Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Mavericks,0.687%,1000,Luka Dončić:53.525 PPG,Spencer Dinwiddie:25.497 PPG,Christian Wood:23.522 PPG,Tim Hardaway Jr.:18.661 PPG,Dorian Finney-Smith:14.026 PPG,Kemba Walker:8.488 PPG,Maxi Kleber:8.363 PPG,Reggie Bullock:8.236 PPG,Josh Green:7.131 PPG,Dwight Powell:4.616 PPG
Rockets,0.313%,1000,Jalen Green:35.857 PPG,Kevin Porter Jr.:32.523 PPG,Jabari Smith Jr.:18.851 PPG,Alperen Şengün:17.224 PPG,Eric Gordon:16.836 PPG,Kenyon Martin Jr.:12.881 PPG,Jae'Sean Tate:10.022 PPG,Tari Eason:8.724 PPG,Daishen Nix:3.014 PPG,Usman Garuba:2.749 PPG
