Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Magic,0.336%,1000,Paolo Banchero:28.765 PPG,Franz Wagner:25.942 PPG,Wendell Carter Jr.:20.856 PPG,Cole Anthony:19.886 PPG,Jalen Suggs:17.688 PPG,Bol Bol:14.664 PPG,Terrence Ross:12.25 PPG,Gary Harris:9.125 PPG,Chuma Okeke:6.157 PPG,Caleb Houstan:2.896 PPG
Pacers,0.663%,1000,Tyrese Haliburton:38.161 PPG,Buddy Hield:33.691 PPG,Bennedict Mathurin:24.23 PPG,Myles Turner:21.797 PPG,Jalen Smith:14.249 PPG,Chris Duarte:9.604 PPG,Andrew Nembhard:8.744 PPG,Isaiah Jackson:6.954 PPG,Aaron Nesmith:6.657 PPG,T.J. McConnell:4.178 PPG
