Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pacers,0.284%,1000,Tyrese Haliburton:33.324 PPG,Buddy Hield:30.485 PPG,Myles Turner:23.057 PPG,Bennedict Mathurin:19.5 PPG,Andrew Nembhard:11.652 PPG,Aaron Nesmith:10.979 PPG,Jalen Smith:9.463 PPG,T.J. McConnell:7.179 PPG,Chris Duarte:6.401 PPG,Oshae Brissett:4.537 PPG
Nuggets,0.716%,1000,Nikola Jokić:36.026 PPG,Jamal Murray:28.244 PPG,Michael Porter Jr.:23.498 PPG,Aaron Gordon:21.906 PPG,Kentavious Caldwell-Pope:17.643 PPG,Bruce Brown:16.499 PPG,Bones Hyland:13.089 PPG,Jeff Green:7.231 PPG,Vlatko Čančar:3.885 PPG,DeAndre Jordan:3.572 PPG
