Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Nets,0.935%,1000,Kyrie Irving:95.921 PPG,Nic Claxton:31.612 PPG,Yuta Watanabe:16.459 PPG,Edmond Sumner:10.481 PPG,Cam Thomas:7.584 PPG,Patty Mills:6.481 PPG,Markieff Morris:5.136 PPG,David Duke Jr.:3.394 PPG,Day'Ron Sharpe:2.784 PPG,Kessler Edwards:0.7 PPG
Pacers,0.065%,1000,Tyrese Haliburton:31.438 PPG,Buddy Hield:28.108 PPG,Myles Turner:21.348 PPG,Bennedict Mathurin:20.568 PPG,Jalen Smith:11.508 PPG,Andrew Nembhard:10.905 PPG,Aaron Nesmith:7.757 PPG,Isaiah Jackson:5.058 PPG,T.J. McConnell:4.836 PPG,Oshae Brissett:3.866 PPG
