Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Knicks,0.441%,1000,Julius Randle:34.46 PPG,Jalen Brunson:32.222 PPG,RJ Barrett:29.941 PPG,Immanuel Quickley:14.359 PPG,Quentin Grimes:14.194 PPG,Mitchell Robinson:8.78 PPG,Cam Reddish:8.625 PPG,Evan Fournier:6.033 PPG,Obi Toppin:5.768 PPG,Isaiah Hartenstein:4.674 PPG
Hawks,0.558%,1000,Trae Young:33.372 PPG,Dejounte Murray:32.756 PPG,Bogdan Bogdanović:20.861 PPG,De'Andre Hunter:19.068 PPG,John Collins:16.469 PPG,Clint Capela:13.956 PPG,AJ Griffin:9.844 PPG,Onyeka Okongwu:9.072 PPG,Justin Holiday:3.443 PPG,Aaron Holiday:3.073 PPG
