Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Lakers,0.328%,1000,LeBron James:34.575 PPG,Anthony Davis:26.973 PPG,D'Angelo Russell:17.579 PPG,Lonnie Walker IV:13.375 PPG,Malik Beasley:13.143 PPG,Austin Reaves:10.903 PPG,Dennis Schröder:10.832 PPG,Rui Hachimura:10.151 PPG,Troy Brown Jr.:8.419 PPG,Jarred Vanderbilt:8.276 PPG
Jazz,0.672%,1000,Lauri Markkanen:42.237 PPG,Jordan Clarkson:35.608 PPG,Kelly Olynyk:16.552 PPG,Kris Dunn:15.623 PPG,Collin Sexton:15.326 PPG,Walker Kessler:10.968 PPG,Talen Horton-Tucker:10.504 PPG,Ochai Agbaji:8.293 PPG,Luka Šamanić:7.561 PPG,Damian Jones:3.996 PPG
