Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Raptors,0.672%,1000,Pascal Siakam:32.736 PPG,Fred VanVleet:26.402 PPG,OG Anunoby:24.952 PPG,Gary Trent Jr.:22.221 PPG,Scottie Barnes:20.658 PPG,Jakob Poeltl:15.564 PPG,Chris Boucher:8.268 PPG,Precious Achiuwa:7.928 PPG,Otto Porter Jr.:4.447 PPG,Thaddeus Young:3.295 PPG
Hornets,0.328%,1000,LaMelo Ball:28.823 PPG,Terry Rozier:26.33 PPG,Kelly Oubre Jr.:22.871 PPG,P.J. Washington:17.988 PPG,Gordon Hayward:15.629 PPG,Svi Mykhailiuk:10.945 PPG,Dennis Smith Jr.:10.392 PPG,Mark Williams:8.46 PPG,Nick Richards:7.316 PPG,Cody Martin:5.424 PPG
