Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Bucks,0.463%,1000,Giannis Antetokounmpo:36.693 PPG,Jrue Holiday:27.603 PPG,Brook Lopez:21.557 PPG,Bobby Portis:17.292 PPG,Khris Middleton:15.293 PPG,Grayson Allen:12.22 PPG,Jevon Carter:8.86 PPG,Pat Connaughton:8.753 PPG,Joe Ingles:8.022 PPG,Jae Crowder:4.717 PPG
Wizards,0.535%,1000,Kyle Kuzma:34.394 PPG,Bradley Beal:33.19 PPG,Kristaps Porziņģis:29.903 PPG,Corey Kispert:14.974 PPG,Monte Morris:13.463 PPG,Deni Avdija:10.162 PPG,Delon Wright:8.348 PPG,Daniel Gafford:8.158 PPG,Kendrick Nunn:5.393 PPG,Jordan Goodwin:5.372 PPG
