Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Kings,0.735%,1000,De'Aaron Fox:39.355 PPG,Domantas Sabonis:29.759 PPG,Kevin Huerter:23.134 PPG,Harrison Barnes:20.436 PPG,Keegan Murray:19.314 PPG,Malik Monk:15.449 PPG,Trey Lyles:6.672 PPG,Davion Mitchell:6.14 PPG,Terence Davis:4.97 PPG,Kessler Edwards:3.064 PPG
Pelicans,0.265%,1000,Zion Williamson:26.645 PPG,CJ McCollum:25.796 PPG,Brandon Ingram:25.687 PPG,Jonas Valančiūnas:15.423 PPG,Trey Murphy III:14.994 PPG,Herbert Jones:9.433 PPG,Jose Alvarado:9.42 PPG,Naji Marshall:9.398 PPG,Josh Richardson:8.581 PPG,Larry Nance Jr.:6.871 PPG
