Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Thunder,0.44%,1000,Shai Gilgeous-Alexander:43.698 PPG,Josh Giddey:26.577 PPG,Luguentz Dort:20.444 PPG,Jalen Williams:16.213 PPG,Aleksej Pokusevski:10.282 PPG,Jeremiah Robinson-Earl:9.523 PPG,Kenrich Williams:9.058 PPG,Tre Mann:8.797 PPG,Aaron Wiggins:5.886 PPG,Darius Bazley:4.239 PPG
Lakers,0.558%,1000,LeBron James:39.802 PPG,Anthony Davis:30.597 PPG,Russell Westbrook:17.162 PPG,Lonnie Walker IV:17.008 PPG,Dennis Schröder:12.128 PPG,Thomas Bryant:11.86 PPG,Austin Reaves:10.964 PPG,Troy Brown Jr.:7.352 PPG,Patrick Beverley:6.434 PPG,Wenyen Gabriel:4.428 PPG
