Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Warriors,0.772%,1000,Stephen Curry:44.51 PPG,Klay Thompson:33.013 PPG,Jordan Poole:26.196 PPG,Andrew Wiggins:25.632 PPG,Donte DiVincenzo:11.96 PPG,Draymond Green:11.204 PPG,Jonathan Kuminga:8.245 PPG,Kevon Looney:7.584 PPG,JaMychal Green:4.3 PPG,Andre Iguodala:1.845 PPG
Lakers,0.228%,1000,LeBron James:35.795 PPG,Anthony Davis:26.183 PPG,Lonnie Walker IV:14.92 PPG,D'Angelo Russell:14.519 PPG,Malik Beasley:14.516 PPG,Dennis Schröder:11.643 PPG,Rui Hachimura:10.695 PPG,Austin Reaves:10.022 PPG,Troy Brown Jr.:8.455 PPG,Jarred Vanderbilt:7.643 PPG
