Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Grizzlies,0.258%,1000,Ja Morant:33.755 PPG,Desmond Bane:27.287 PPG,Dillon Brooks:23.87 PPG,Jaren Jackson Jr.:16.858 PPG,Tyus Jones:11.411 PPG,Santi Aldama:10.076 PPG,Steven Adams:9.782 PPG,John Konchar:9.627 PPG,Brandon Clarke:8.559 PPG,David Roddy:5.839 PPG
Warriors,0.74%,1000,Stephen Curry:44.339 PPG,Andrew Wiggins:30.623 PPG,Klay Thompson:29.035 PPG,Jordan Poole:24.824 PPG,Draymond Green:11.371 PPG,Donte DiVincenzo:8.066 PPG,Kevon Looney:7.046 PPG,Jonathan Kuminga:6.696 PPG,Ty Jerome:6.028 PPG,Anthony Lamb:5.887 PPG
