Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Wizards,0.236%,1000,Kyle Kuzma:31.413 PPG,Bradley Beal:28.43 PPG,Kristaps Porziņģis:26.218 PPG,Rui Hachimura:14.202 PPG,Monte Morris:13.059 PPG,Corey Kispert:11.427 PPG,Deni Avdija:8.619 PPG,Will Barton:7.072 PPG,Jordan Goodwin:5.895 PPG,Delon Wright:5.378 PPG
Nets,0.764%,1000,Kyrie Irving:43.819 PPG,Kevin Durant:42.694 PPG,Nic Claxton:17.11 PPG,Royce O'Neale:16.336 PPG,Seth Curry:11.338 PPG,Joe Harris:10.324 PPG,Ben Simmons:9.85 PPG,T.J. Warren:9.014 PPG,Yuta Watanabe:5.545 PPG,Cam Thomas:4.158 PPG
