Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Nets,0.66%,1000,Kyrie Irving:43.628 PPG,Kevin Durant:43.062 PPG,Royce O'Neale:19.1 PPG,Nic Claxton:15.954 PPG,Joe Harris:10.027 PPG,Seth Curry:9.618 PPG,Cam Thomas:6.119 PPG,Ben Simmons:6.06 PPG,Edmond Sumner:5.229 PPG,Yuta Watanabe:4.943 PPG
Lakers,0.34%,1000,LeBron James:42.107 PPG,Anthony Davis:34.416 PPG,Lonnie Walker IV:21.121 PPG,Russell Westbrook:20.092 PPG,Troy Brown Jr.:12.752 PPG,Austin Reaves:7.919 PPG,Patrick Beverley:5.589 PPG,Kendrick Nunn:4.086 PPG,Wenyen Gabriel:2.954 PPG,Juan Toscano-Anderson:1.755 PPG
