Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Jazz,0.527%,1000,Lauri Markkanen:38.057 PPG,Jordan Clarkson:32.548 PPG,Malik Beasley:20.911 PPG,Kelly Olynyk:17.579 PPG,Mike Conley:15.023 PPG,Collin Sexton:14.585 PPG,Jarred Vanderbilt:10.665 PPG,Talen Horton-Tucker:6.653 PPG,Walker Kessler:4.544 PPG,Rudy Gay:4.213 PPG
Suns,0.473%,1000,Devin Booker:43.542 PPG,Mikal Bridges:28.051 PPG,Deandre Ayton:21.511 PPG,Cameron Johnson:16.516 PPG,Cameron Payne:16.476 PPG,Chris Paul:10.609 PPG,Torrey Craig:8.841 PPG,Damion Lee:7.698 PPG,Landry Shamet:5.349 PPG,Jock Landale:5.004 PPG
