Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Heat,0.26%,1000,Tyler Herro:28.956 PPG,Bam Adebayo:25.229 PPG,Jimmy Butler:24.037 PPG,Max Strus:15.195 PPG,Kyle Lowry:14.031 PPG,Caleb Martin:12.062 PPG,Gabe Vincent:11.782 PPG,Victor Oladipo:11.733 PPG,Kevin Love:7.202 PPG,Haywood Highsmith:4.195 PPG
76ers,0.739%,1000,Joel Embiid:42.981 PPG,Tyrese Maxey:31.986 PPG,James Harden:31.121 PPG,Tobias Harris:23.341 PPG,De'Anthony Melton:13.703 PPG,Georges Niang:8.253 PPG,Shake Milton:7.961 PPG,Jalen McDaniels:4.854 PPG,P.J. Tucker:4.604 PPG,Danuel House Jr.:3.088 PPG
