Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Knicks,0.279%,1000,Julius Randle:34.815 PPG,Jalen Brunson:32.031 PPG,RJ Barrett:28.859 PPG,Immanuel Quickley:13.915 PPG,Quentin Grimes:13.887 PPG,Mitchell Robinson:8.418 PPG,Cam Reddish:8.195 PPG,Evan Fournier:5.976 PPG,Obi Toppin:5.808 PPG,Isaiah Hartenstein:4.348 PPG
Celtics,0.721%,1000,Jayson Tatum:45.627 PPG,Jaylen Brown:40.912 PPG,Marcus Smart:15.874 PPG,Malcolm Brogdon:15.556 PPG,Al Horford:14.741 PPG,Derrick White:11.527 PPG,Grant Williams:11.259 PPG,Robert Williams:8.226 PPG,Sam Hauser:4.517 PPG,Blake Griffin:2.916 PPG
