Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Kings,0.717%,1000,De'Aaron Fox:40.922 PPG,Domantas Sabonis:29.018 PPG,Kevin Huerter:23.713 PPG,Harrison Barnes:21.023 PPG,Keegan Murray:19.484 PPG,Malik Monk:15.119 PPG,Trey Lyles:6.696 PPG,Davion Mitchell:6.107 PPG,Terence Davis:5.648 PPG,Chimezie Metu:3.223 PPG
Nets,0.283%,1000,Mikal Bridges:35.909 PPG,Spencer Dinwiddie:23.932 PPG,Cameron Johnson:21.564 PPG,Nic Claxton:16.156 PPG,Royce O'Neale:13.337 PPG,Seth Curry:11.072 PPG,Dorian Finney-Smith:10.255 PPG,Joe Harris:9.491 PPG,Ben Simmons:8.988 PPG,Yuta Watanabe:5.588 PPG
