Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Nuggets,0.838%,1000,Nikola Jokić:37.444 PPG,Jamal Murray:31.952 PPG,Michael Porter Jr.:24.988 PPG,Aaron Gordon:22.454 PPG,Kentavious Caldwell-Pope:16.523 PPG,Bruce Brown:15.416 PPG,Jeff Green:7.741 PPG,Reggie Jackson:7.215 PPG,Vlatko Čančar:4.886 PPG,Christian Braun:3.302 PPG
Pistons,0.161%,1000,Cade Cunningham:26.132 PPG,Bojan Bogdanović:24.722 PPG,Jaden Ivey:16.129 PPG,James Wiseman:15.878 PPG,Alec Burks:12.488 PPG,Marvin Bagley III:11.76 PPG,Isaiah Stewart:11.707 PPG,Killian Hayes:11.337 PPG,Jalen Duren:9.618 PPG,Isaiah Livers:6.984 PPG
