Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Cavaliers,0.405%,1000,Donovan Mitchell:38.729 PPG,Darius Garland:28.151 PPG,Evan Mobley:17.706 PPG,Jarrett Allen:15.974 PPG,Caris LeVert:14.388 PPG,Cedi Osman:12.908 PPG,Kevin Love:11.762 PPG,Dean Wade:8.816 PPG,Lamar Stevens:8.81 PPG,Isaac Okoro:5.26 PPG
Pacers,0.595%,1000,Tyrese Haliburton:37.298 PPG,Buddy Hield:32.773 PPG,Myles Turner:23.815 PPG,Bennedict Mathurin:22.007 PPG,Andrew Nembhard:12.535 PPG,Aaron Nesmith:12.161 PPG,Jalen Smith:11.519 PPG,Chris Duarte:7.311 PPG,T.J. McConnell:5.456 PPG,Oshae Brissett:4.539 PPG
