Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pelicans,0.449%,1000,Zion Williamson:30.846 PPG,CJ McCollum:30.307 PPG,Brandon Ingram:25.508 PPG,Trey Murphy III:16.193 PPG,Jonas Valančiūnas:14.152 PPG,Herbert Jones:11.078 PPG,Larry Nance Jr.:9.197 PPG,Jose Alvarado:9.138 PPG,Naji Marshall:8.768 PPG,Dyson Daniels:4.536 PPG
Suns,0.55%,1000,Devin Booker:38.851 PPG,Mikal Bridges:24.287 PPG,Deandre Ayton:22.805 PPG,Chris Paul:16.935 PPG,Cameron Johnson:16.049 PPG,Cameron Payne:14.617 PPG,Torrey Craig:10.129 PPG,Damion Lee:8.616 PPG,Landry Shamet:8.366 PPG,Ish Wainright:2.581 PPG
