Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Warriors,0.643%,1000,Stephen Curry:52.649 PPG,Andrew Wiggins:34.79 PPG,Klay Thompson:26.996 PPG,Jordan Poole:19.73 PPG,Draymond Green:12.09 PPG,Kevon Looney:6.578 PPG,Anthony Lamb:6.49 PPG,JaMychal Green:5.058 PPG,Ty Jerome:4.75 PPG,Donte DiVincenzo:4.449 PPG
Mavericks,0.357%,1000,Luka Dončić:53.781 PPG,Spencer Dinwiddie:30.411 PPG,Christian Wood:20.332 PPG,Dorian Finney-Smith:17.179 PPG,Tim Hardaway Jr.:12.49 PPG,Reggie Bullock:8.192 PPG,Maxi Kleber:6.884 PPG,Josh Green:6.303 PPG,Dwight Powell:4.948 PPG,JaVale McGee:2.192 PPG
