Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Hornets,0.485%,1000,LaMelo Ball:34.359 PPG,Terry Rozier:31.581 PPG,Kelly Oubre Jr.:26.269 PPG,P.J. Washington:21.254 PPG,Gordon Hayward:18.333 PPG,Dennis Smith Jr.:8.672 PPG,Mark Williams:6.788 PPG,Nick Richards:5.43 PPG,Cody Martin:4.569 PPG,Bryce McGowens:2.349 PPG
Pelicans,0.514%,1000,CJ McCollum:28.214 PPG,Zion Williamson:26.808 PPG,Brandon Ingram:25.299 PPG,Jonas Valančiūnas:15.498 PPG,Trey Murphy III:14.185 PPG,Josh Richardson:11.129 PPG,Naji Marshall:10.597 PPG,Jose Alvarado:10.388 PPG,Herbert Jones:9.742 PPG,Larry Nance Jr.:8.63 PPG
