Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Bulls,0.671%,1000,Zach LaVine:38.47 PPG,DeMar DeRozan:38.344 PPG,Nikola Vučević:28.714 PPG,Patrick Williams:13.687 PPG,Ayo Dosunmu:12.799 PPG,Coby White:8.689 PPG,Goran Dragić:7.695 PPG,Alex Caruso:6.145 PPG,Javonte Green:4.816 PPG,Andre Drummond:4.416 PPG
Hawks,0.329%,1000,Trae Young:31.27 PPG,Dejounte Murray:30.109 PPG,Bogdan Bogdanović:21.583 PPG,De'Andre Hunter:16.737 PPG,John Collins:14.26 PPG,Clint Capela:13.684 PPG,AJ Griffin:10.637 PPG,Onyeka Okongwu:8.212 PPG,Jalen Johnson:3.573 PPG,Aaron Holiday:3.572 PPG
