Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Timberwolves,0.678%,1000,Anthony Edwards:41.3 PPG,Karl-Anthony Towns:33.963 PPG,D'Angelo Russell:22.225 PPG,Rudy Gobert:18.756 PPG,Jaden McDaniels:17.293 PPG,Jaylen Nowell:9.626 PPG,Taurean Prince:8.604 PPG,Kyle Anderson:6.268 PPG,Naz Reid:5.543 PPG,Jordan McLaughlin:3.47 PPG
Wizards,0.322%,1000,Bradley Beal:34.681 PPG,Kyle Kuzma:28.678 PPG,Kristaps Porziņģis:25.211 PPG,Rui Hachimura:12.42 PPG,Monte Morris:11.594 PPG,Corey Kispert:10.797 PPG,Deni Avdija:8.406 PPG,Will Barton:8.374 PPG,Jordan Goodwin:7.028 PPG,Delon Wright:6.848 PPG
