Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Celtics,0.786%,1000,Jayson Tatum:45.671 PPG,Jaylen Brown:42.721 PPG,Marcus Smart:16.092 PPG,Malcolm Brogdon:15.426 PPG,Al Horford:14.848 PPG,Grant Williams:11.636 PPG,Derrick White:11.534 PPG,Robert Williams:8.266 PPG,Sam Hauser:4.402 PPG,Blake Griffin:3.063 PPG
Spurs,0.213%,1000,Keldon Johnson:31.027 PPG,Devin Vassell:29.366 PPG,Tre Jones:18.983 PPG,Jakob Poeltl:14.434 PPG,Josh Richardson:12.915 PPG,Jeremy Sochan:11.564 PPG,Doug McDermott:10.617 PPG,Zach Collins:8.971 PPG,Romeo Langford:7.217 PPG,Joshua Primo:6.905 PPG
