Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Mavericks,0.647%,1000,Luka Dončić:56.719 PPG,Spencer Dinwiddie:30.546 PPG,Christian Wood:21.854 PPG,Dorian Finney-Smith:17.34 PPG,Tim Hardaway Jr.:13.084 PPG,Reggie Bullock:8.722 PPG,Maxi Kleber:6.708 PPG,Josh Green:6.528 PPG,Dwight Powell:5.296 PPG,JaVale McGee:2.426 PPG
Bucks,0.353%,1000,Giannis Antetokounmpo:42.572 PPG,Jrue Holiday:27.078 PPG,Brook Lopez:24.811 PPG,Bobby Portis:18.291 PPG,Jevon Carter:13.073 PPG,Grayson Allen:12.23 PPG,Jordan Nwora:6.236 PPG,George Hill:5.308 PPG,MarJon Beauchamp:5.148 PPG,Wesley Matthews:3.316 PPG
