Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Thunder,0.53%,1000,Shai Gilgeous-Alexander:45.251 PPG,Josh Giddey:28.05 PPG,Jalen Williams:21.678 PPG,Luguentz Dort:20.21 PPG,Kenrich Williams:9.858 PPG,Isaiah Joe:9.607 PPG,Aleksej Pokusevski:8.882 PPG,Jeremiah Robinson-Earl:6.769 PPG,Aaron Wiggins:6.686 PPG,Jaylin Williams:5.737 PPG
Pacers,0.47%,1000,Tyrese Haliburton:30.583 PPG,Buddy Hield:26.297 PPG,Myles Turner:22.984 PPG,Bennedict Mathurin:17.998 PPG,Jordan Nwora:15.518 PPG,Andrew Nembhard:12.415 PPG,Aaron Nesmith:11.408 PPG,T.J. McConnell:8.671 PPG,Jalen Smith:8.11 PPG,Chris Duarte:7.049 PPG
