Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Suns,0.575%,1000,Devin Booker:37.481 PPG,Kevin Durant:30.174 PPG,Deandre Ayton:25.208 PPG,Chris Paul:18.178 PPG,Cameron Payne:12.155 PPG,Terrence Ross:11.602 PPG,Torrey Craig:9.655 PPG,Landry Shamet:9.019 PPG,Damion Lee:8.106 PPG,Josh Okogie:4.372 PPG
Pacers,0.425%,1000,Tyrese Haliburton:32.585 PPG,Buddy Hield:29.457 PPG,Myles Turner:25.06 PPG,Bennedict Mathurin:18.7 PPG,Aaron Nesmith:11.328 PPG,Andrew Nembhard:10.877 PPG,Jordan Nwora:10.565 PPG,T.J. McConnell:7.881 PPG,Jalen Smith:7.664 PPG,Chris Duarte:7.117 PPG
