Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Bucks,0.44%,1000,Giannis Antetokounmpo:37.586 PPG,Jrue Holiday:28.846 PPG,Brook Lopez:21.063 PPG,Bobby Portis:17.372 PPG,Khris Middleton:13.451 PPG,Grayson Allen:13.028 PPG,Pat Connaughton:10.138 PPG,Jevon Carter:8.745 PPG,Joe Ingles:7.241 PPG,Jae Crowder:5.499 PPG
Nets,0.56%,1000,Mikal Bridges:33.408 PPG,Cameron Johnson:27.793 PPG,Spencer Dinwiddie:22.745 PPG,Nic Claxton:17.64 PPG,Royce O'Neale:15.041 PPG,Seth Curry:12.65 PPG,Joe Harris:11.474 PPG,Ben Simmons:10.168 PPG,Dorian Finney-Smith:9.089 PPG,Yuta Watanabe:6.593 PPG
