Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Kings,0.741%,1000,De'Aaron Fox:39.997 PPG,Domantas Sabonis:27.991 PPG,Kevin Huerter:22.465 PPG,Harrison Barnes:20.547 PPG,Keegan Murray:19.187 PPG,Malik Monk:15.618 PPG,Trey Lyles:6.235 PPG,Davion Mitchell:6.084 PPG,Terence Davis:5.868 PPG,Chimezie Metu:3.201 PPG
Thunder,0.259%,1000,Shai Gilgeous-Alexander:41.426 PPG,Josh Giddey:25.643 PPG,Luguentz Dort:19.716 PPG,Jalen Williams:17.622 PPG,Aleksej Pokusevski:9.753 PPG,Kenrich Williams:9.545 PPG,Isaiah Joe:7.495 PPG,Tre Mann:7.453 PPG,Jeremiah Robinson-Earl:7.377 PPG,Aaron Wiggins:6.315 PPG
