Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Nets,0.49%,1000,Kevin Durant:40.774 PPG,Kyrie Irving:40.288 PPG,Royce O'Neale:17.603 PPG,Nic Claxton:14.064 PPG,Joe Harris:11.016 PPG,Ben Simmons:9.686 PPG,Seth Curry:9.416 PPG,Yuta Watanabe:7.202 PPG,Edmond Sumner:5.425 PPG,Cam Thomas:4.833 PPG
76ers,0.509%,1000,Joel Embiid:38.071 PPG,Tyrese Maxey:36.064 PPG,James Harden:29.881 PPG,Tobias Harris:22.029 PPG,De'Anthony Melton:11.613 PPG,Georges Niang:9.219 PPG,P.J. Tucker:5.876 PPG,Shake Milton:5.231 PPG,Danuel House Jr.:3.926 PPG,Matisse Thybulle:0.798 PPG
