Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Nets,0.784%,1000,Kevin Durant:43.651 PPG,Kyrie Irving:42.147 PPG,Royce O'Neale:16.872 PPG,Nic Claxton:16.334 PPG,Joe Harris:10.999 PPG,Ben Simmons:10.628 PPG,T.J. Warren:9.119 PPG,Seth Curry:9.098 PPG,Yuta Watanabe:8.106 PPG,Edmond Sumner:4.796 PPG
Cavaliers,0.216%,1000,Donovan Mitchell:35.463 PPG,Darius Garland:25.65 PPG,Evan Mobley:16.562 PPG,Jarrett Allen:15.236 PPG,Caris LeVert:13.987 PPG,Cedi Osman:11.86 PPG,Kevin Love:10.782 PPG,Dean Wade:8.34 PPG,Lamar Stevens:8.107 PPG,Isaac Okoro:5.077 PPG
