Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Raptors,0.285%,1000,Pascal Siakam:30.778 PPG,Fred VanVleet:24.366 PPG,OG Anunoby:23.443 PPG,Gary Trent Jr.:22.809 PPG,Scottie Barnes:19.499 PPG,Chris Boucher:9.876 PPG,Precious Achiuwa:9.211 PPG,Otto Porter Jr.:6.033 PPG,Thaddeus Young:5.325 PPG,Juancho Hernangómez:3.718 PPG
Jazz,0.715%,1000,Lauri Markkanen:39.662 PPG,Jordan Clarkson:34.495 PPG,Malik Beasley:20.738 PPG,Collin Sexton:16.015 PPG,Kelly Olynyk:15.268 PPG,Mike Conley:14.832 PPG,Jarred Vanderbilt:10.839 PPG,Walker Kessler:8.094 PPG,Nickeil Alexander-Walker:5.938 PPG,Talen Horton-Tucker:5.542 PPG
