Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Magic,0.211%,1000,Franz Wagner:25.328 PPG,Paolo Banchero:23.316 PPG,Wendell Carter Jr.:17.324 PPG,Bol Bol:15.091 PPG,Markelle Fultz:14.585 PPG,Jalen Suggs:11.574 PPG,Moritz Wagner:11.479 PPG,Cole Anthony:11.438 PPG,Gary Harris:10.866 PPG,Terrence Ross:10.285 PPG
76ers,0.788%,1000,Joel Embiid:40.349 PPG,Tyrese Maxey:29.876 PPG,James Harden:29.802 PPG,Tobias Harris:24.493 PPG,De'Anthony Melton:15.04 PPG,Shake Milton:10.572 PPG,Georges Niang:9.16 PPG,P.J. Tucker:4.012 PPG,Danuel House Jr.:3.438 PPG,Montrezl Harrell:3.358 PPG
