Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
76ers,0.483%,1000,Joel Embiid:38.507 PPG,Tyrese Maxey:28.684 PPG,James Harden:28.11 PPG,Tobias Harris:23.644 PPG,De'Anthony Melton:14.419 PPG,Shake Milton:10.083 PPG,Georges Niang:9.287 PPG,P.J. Tucker:3.793 PPG,Danuel House Jr.:3.428 PPG,Montrezl Harrell:3.358 PPG
Celtics,0.517%,1000,Jayson Tatum:43.666 PPG,Jaylen Brown:40.458 PPG,Marcus Smart:15.586 PPG,Malcolm Brogdon:14.894 PPG,Al Horford:14.199 PPG,Grant Williams:10.88 PPG,Derrick White:10.847 PPG,Robert Williams:7.838 PPG,Sam Hauser:4.262 PPG,Blake Griffin:2.684 PPG
