Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
76ers,0.366%,1000,Joel Embiid:40.707 PPG,James Harden:28.475 PPG,Tyrese Maxey:27.403 PPG,Tobias Harris:23.344 PPG,De'Anthony Melton:13.451 PPG,Georges Niang:8.583 PPG,Shake Milton:8.183 PPG,P.J. Tucker:4.163 PPG,Danuel House Jr.:3.041 PPG,Jalen McDaniels:2.78 PPG
Mavericks,0.634%,1000,Luka Dončić:46.735 PPG,Kyrie Irving:43.733 PPG,Christian Wood:19.391 PPG,Tim Hardaway Jr.:18.982 PPG,Reggie Bullock:10.89 PPG,Josh Green:10.089 PPG,Maxi Kleber:7.439 PPG,Justin Holiday:5.397 PPG,Dwight Powell:5.246 PPG,Frank Ntilikina:1.623 PPG
