Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Trailblazers,0.772%,1000,Damian Lillard:39.268 PPG,Anfernee Simons:37.187 PPG,Jerami Grant:33.799 PPG,Jusuf Nurkić:17.53 PPG,Josh Hart:14.684 PPG,Justise Winslow:8.407 PPG,Shaedon Sharpe:8.092 PPG,Drew Eubanks:5.305 PPG,Nassir Little:4.345 PPG,Trendon Watford:4.061 PPG
Spurs,0.228%,1000,Keldon Johnson:32.72 PPG,Devin Vassell:30.628 PPG,Tre Jones:18.401 PPG,Jakob Poeltl:15.518 PPG,Josh Richardson:11.643 PPG,Doug McDermott:11.21 PPG,Jeremy Sochan:11.041 PPG,Zach Collins:8.592 PPG,Joshua Primo:7.106 PPG,Romeo Langford:6.422 PPG
