Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Raptors,0.351%,1000,Pascal Siakam:28.951 PPG,Fred VanVleet:23.502 PPG,Gary Trent Jr.:20.784 PPG,OG Anunoby:20.16 PPG,Scottie Barnes:18.068 PPG,Jakob Poeltl:16.734 PPG,Precious Achiuwa:9.331 PPG,Chris Boucher:8.858 PPG,Otto Porter Jr.:4.586 PPG,Thaddeus Young:4.044 PPG
Wizards,0.647%,1000,Kyle Kuzma:35.507 PPG,Bradley Beal:34.59 PPG,Kristaps Porziņģis:29.576 PPG,Monte Morris:13.979 PPG,Corey Kispert:11.827 PPG,Deni Avdija:10.798 PPG,Delon Wright:7.721 PPG,Daniel Gafford:7.572 PPG,Kendrick Nunn:6.845 PPG,Jordan Goodwin:5.658 PPG
