Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Spurs,0.517%,1000,Keldon Johnson:35.729 PPG,Devin Vassell:34.984 PPG,Jakob Poeltl:19.462 PPG,Tre Jones:16.17 PPG,Josh Richardson:11.943 PPG,Doug McDermott:11.513 PPG,Jeremy Sochan:10.154 PPG,Zach Collins:8.119 PPG,Joshua Primo:7.382 PPG,Malaki Branham:4.785 PPG
Lakers,0.483%,1000,LeBron James:43.199 PPG,Anthony Davis:37.247 PPG,Lonnie Walker IV:21.909 PPG,Russell Westbrook:19.244 PPG,Troy Brown Jr.:12.358 PPG,Austin Reaves:10.015 PPG,Patrick Beverley:5.147 PPG,Kendrick Nunn:4.094 PPG,Wenyen Gabriel:3.802 PPG,Dennis Schröder:1.914 PPG
