Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Warriors,0.787%,1000,Stephen Curry:55.801 PPG,Andrew Wiggins:32.669 PPG,Klay Thompson:24.574 PPG,Jordan Poole:20.529 PPG,Draymond Green:11.683 PPG,Anthony Lamb:9.826 PPG,Kevon Looney:7.872 PPG,JaMychal Green:4.95 PPG,Moses Moody:4.736 PPG,Donte DiVincenzo:4.25 PPG
Rockets,0.212%,1000,Jalen Green:34.343 PPG,Kevin Porter Jr.:29.54 PPG,Eric Gordon:18.302 PPG,Alperen Şengün:17.327 PPG,Jabari Smith Jr.:14.814 PPG,Kenyon Martin Jr.:13.639 PPG,Jae'Sean Tate:10.1 PPG,Tari Eason:7.598 PPG,Bruno Fernando:5.426 PPG,Usman Garuba:3.554 PPG
