Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
76ers,0.652%,1000,Joel Embiid:37.643 PPG,Tyrese Maxey:31.176 PPG,James Harden:27.606 PPG,Tobias Harris:23.652 PPG,De'Anthony Melton:15.963 PPG,Shake Milton:10.71 PPG,Georges Niang:8.975 PPG,P.J. Tucker:4.417 PPG,Danuel House Jr.:3.751 PPG,Furkan Korkmaz:2.013 PPG
Thunder,0.347%,1000,Shai Gilgeous-Alexander:44.871 PPG,Josh Giddey:24.85 PPG,Luguentz Dort:20.206 PPG,Jalen Williams:15.794 PPG,Aleksej Pokusevski:10.106 PPG,Tre Mann:9.782 PPG,Jeremiah Robinson-Earl:9.64 PPG,Kenrich Williams:8.196 PPG,Aaron Wiggins:6.048 PPG,Darius Bazley:4.729 PPG
