Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Raptors,0.348%,1000,Pascal Siakam:29.617 PPG,Fred VanVleet:23.169 PPG,OG Anunoby:22.939 PPG,Gary Trent Jr.:21.004 PPG,Scottie Barnes:18.394 PPG,Chris Boucher:12.874 PPG,Precious Achiuwa:12.172 PPG,Otto Porter Jr.:7.704 PPG,Thaddeus Young:7.301 PPG,Juancho Hernangómez:4.757 PPG
Warriors,0.651%,1000,Stephen Curry:33.929 PPG,Klay Thompson:24.357 PPG,Jordan Poole:21.769 PPG,Andrew Wiggins:20.553 PPG,Donte DiVincenzo:14.651 PPG,Anthony Lamb:12.267 PPG,Jonathan Kuminga:12.095 PPG,Ty Jerome:11.041 PPG,Kevon Looney:10.358 PPG,Draymond Green:8.363 PPG
