Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Bulls,0.686%,1000,Zach LaVine:39.122 PPG,DeMar DeRozan:36.56 PPG,Nikola Vučević:30.072 PPG,Patrick Williams:14.12 PPG,Ayo Dosunmu:13.353 PPG,Coby White:10.362 PPG,Alex Caruso:6.375 PPG,Patrick Beverley:6.11 PPG,Javonte Green:4.788 PPG,Derrick Jones Jr.:3.504 PPG
Lakers,0.314%,1000,LeBron James:35.016 PPG,Anthony Davis:26.786 PPG,Lonnie Walker IV:14.712 PPG,D'Angelo Russell:14.198 PPG,Malik Beasley:14.15 PPG,Dennis Schröder:11.268 PPG,Rui Hachimura:9.656 PPG,Austin Reaves:9.647 PPG,Jarred Vanderbilt:8.592 PPG,Troy Brown Jr.:8.526 PPG
