Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Celtics,0.793%,1000,Jayson Tatum:45.648 PPG,Jaylen Brown:42.371 PPG,Marcus Smart:16.397 PPG,Malcolm Brogdon:15.583 PPG,Al Horford:15.191 PPG,Derrick White:11.602 PPG,Grant Williams:11.507 PPG,Robert Williams:8.396 PPG,Sam Hauser:4.257 PPG,Blake Griffin:2.893 PPG
Magic,0.207%,1000,Franz Wagner:25.763 PPG,Paolo Banchero:23.279 PPG,Wendell Carter Jr.:16.878 PPG,Bol Bol:14.92 PPG,Markelle Fultz:14.745 PPG,Cole Anthony:11.586 PPG,Jalen Suggs:11.441 PPG,Moritz Wagner:11.435 PPG,Gary Harris:10.548 PPG,Terrence Ross:10.131 PPG
