Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Raptors,0.676%,1000,Pascal Siakam:36.424 PPG,Fred VanVleet:29.994 PPG,OG Anunoby:27.423 PPG,Gary Trent Jr.:23.433 PPG,Scottie Barnes:20.668 PPG,Chris Boucher:11.413 PPG,Precious Achiuwa:7.57 PPG,Otto Porter Jr.:5.661 PPG,Christian Koloko:3.028 PPG,Thaddeus Young:2.077 PPG
Pistons,0.323%,1000,Cade Cunningham:31.322 PPG,Bojan Bogdanović:28.603 PPG,Jaden Ivey:22.551 PPG,Saddiq Bey:20.944 PPG,Alec Burks:15.038 PPG,Isaiah Stewart:13.843 PPG,Jalen Duren:7.332 PPG,Killian Hayes:5.937 PPG,Isaiah Livers:5.875 PPG,Marvin Bagley III:4.212 PPG
