Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pelicans,0.486%,1000,Zion Williamson:29.076 PPG,CJ McCollum:28.37 PPG,Brandon Ingram:22.869 PPG,Jonas Valančiūnas:18.05 PPG,Trey Murphy III:14.144 PPG,Naji Marshall:12.266 PPG,Jose Alvarado:10.907 PPG,Herbert Jones:9.727 PPG,Larry Nance Jr.:8.851 PPG,Dyson Daniels:5.183 PPG
Wizards,0.514%,1000,Kyle Kuzma:33.542 PPG,Bradley Beal:30.336 PPG,Kristaps Porziņģis:27.034 PPG,Rui Hachimura:15.174 PPG,Monte Morris:13.653 PPG,Corey Kispert:12.372 PPG,Deni Avdija:8.924 PPG,Will Barton:7.456 PPG,Jordan Goodwin:5.816 PPG,Delon Wright:5.8 PPG
