Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pistons,0.508%,1000,Cade Cunningham:30.272 PPG,Bojan Bogdanović:27.902 PPG,Jaden Ivey:18.915 PPG,Saddiq Bey:16.547 PPG,Isaiah Stewart:15.25 PPG,Alec Burks:13.576 PPG,Marvin Bagley III:12.268 PPG,Killian Hayes:12.21 PPG,Jalen Duren:8.654 PPG,Isaiah Livers:6.041 PPG
Hornets,0.492%,1000,LaMelo Ball:31.486 PPG,Terry Rozier:26.02 PPG,Kelly Oubre Jr.:24.385 PPG,P.J. Washington:17.78 PPG,Gordon Hayward:16.27 PPG,Jalen McDaniels:12.064 PPG,Dennis Smith Jr.:11.978 PPG,Mason Plumlee:10.568 PPG,Nick Richards:7.064 PPG,Théo Maledon:3.765 PPG
