Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Heat,0.412%,1000,Bam Adebayo:24.236 PPG,Tyler Herro:24.202 PPG,Max Strus:20.821 PPG,Jimmy Butler:20.259 PPG,Victor Oladipo:16.796 PPG,Gabe Vincent:13.786 PPG,Kyle Lowry:13.597 PPG,Caleb Martin:10.951 PPG,Duncan Robinson:8.036 PPG,Haywood Highsmith:5.843 PPG
Pelicans,0.588%,1000,Zion Williamson:27.372 PPG,CJ McCollum:27.224 PPG,Brandon Ingram:21.493 PPG,Jonas Valančiūnas:21.151 PPG,Naji Marshall:14.141 PPG,Trey Murphy III:13.908 PPG,Jose Alvarado:12.631 PPG,Larry Nance Jr.:10.455 PPG,Herbert Jones:8.978 PPG,Dyson Daniels:6.023 PPG
