Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Raptors,0.356%,1000,Pascal Siakam:29.618 PPG,Fred VanVleet:23.076 PPG,Gary Trent Jr.:21.126 PPG,OG Anunoby:19.75 PPG,Scottie Barnes:17.835 PPG,Jakob Poeltl:16.444 PPG,Precious Achiuwa:9.388 PPG,Chris Boucher:8.464 PPG,Otto Porter Jr.:4.624 PPG,Thaddeus Young:4.088 PPG
Cavaliers,0.644%,1000,Donovan Mitchell:42.207 PPG,Darius Garland:32.831 PPG,Evan Mobley:23.983 PPG,Jarrett Allen:20.808 PPG,Caris LeVert:15.142 PPG,Cedi Osman:8.836 PPG,Isaac Okoro:6.052 PPG,Dean Wade:5.483 PPG,Lamar Stevens:4.519 PPG,Ricky Rubio:3.861 PPG
