Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pacers,0.351%,1000,Tyrese Haliburton:32.441 PPG,Buddy Hield:28.313 PPG,Myles Turner:24.284 PPG,Bennedict Mathurin:17.844 PPG,Jordan Nwora:13.483 PPG,Andrew Nembhard:11.367 PPG,Aaron Nesmith:10.894 PPG,Jalen Smith:7.989 PPG,T.J. McConnell:7.786 PPG,Chris Duarte:7.642 PPG
Celtics,0.649%,1000,Jayson Tatum:42.596 PPG,Jaylen Brown:39.89 PPG,Malcolm Brogdon:16.22 PPG,Marcus Smart:15.862 PPG,Al Horford:14.443 PPG,Derrick White:13.192 PPG,Grant Williams:9.665 PPG,Robert Williams:9.556 PPG,Mike Muscala:5.631 PPG,Sam Hauser:5.145 PPG
