Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Suns,0.592%,1000,Devin Booker:38.958 PPG,Mikal Bridges:24.461 PPG,Deandre Ayton:23.531 PPG,Chris Paul:16.719 PPG,Cameron Johnson:15.526 PPG,Cameron Payne:14.797 PPG,Torrey Craig:10.294 PPG,Landry Shamet:8.46 PPG,Damion Lee:8.457 PPG,Ish Wainright:2.741 PPG
Pelicans,0.408%,1000,Zion Williamson:30.768 PPG,CJ McCollum:30.088 PPG,Brandon Ingram:25.024 PPG,Trey Murphy III:15.064 PPG,Jonas Valančiūnas:14.438 PPG,Herbert Jones:10.959 PPG,Larry Nance Jr.:9.58 PPG,Jose Alvarado:9.544 PPG,Naji Marshall:8.838 PPG,Dyson Daniels:4.675 PPG
