Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Suns,0.616%,1000,Devin Booker:39.831 PPG,Mikal Bridges:25.389 PPG,Deandre Ayton:23.911 PPG,Chris Paul:16.969 PPG,Cameron Johnson:16.168 PPG,Cameron Payne:14.86 PPG,Torrey Craig:10.77 PPG,Damion Lee:8.515 PPG,Landry Shamet:8.431 PPG,Ish Wainright:2.662 PPG
Clippers,0.384%,1000,Paul George:34.691 PPG,Kawhi Leonard:21.276 PPG,Norman Powell:18.344 PPG,Marcus Morris:18.134 PPG,Reggie Jackson:15.716 PPG,John Wall:13.025 PPG,Ivica Zubac:11.512 PPG,Luke Kennard:11.229 PPG,Terance Mann:9.201 PPG,Nicolas Batum:7.769 PPG
