Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Pelicans,0.404%,1000,Zion Williamson:30.244 PPG,CJ McCollum:30.132 PPG,Brandon Ingram:25.127 PPG,Trey Murphy III:15.433 PPG,Jonas Valančiūnas:14.783 PPG,Herbert Jones:10.778 PPG,Larry Nance Jr.:9.828 PPG,Jose Alvarado:9.05 PPG,Naji Marshall:8.912 PPG,Dyson Daniels:4.685 PPG
Jazz,0.595%,1000,Lauri Markkanen:38.465 PPG,Jordan Clarkson:34.317 PPG,Malik Beasley:20.622 PPG,Kelly Olynyk:16.109 PPG,Collin Sexton:15.045 PPG,Mike Conley:14.308 PPG,Jarred Vanderbilt:10.486 PPG,Walker Kessler:6.468 PPG,Talen Horton-Tucker:5.43 PPG,Rudy Gay:4.089 PPG
