Team,Probability,TIMES RAN,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10
Magic,0.54%,1000,Paolo Banchero:36.835 PPG,Franz Wagner:33.768 PPG,Cole Anthony:22.039 PPG,Bol Bol:19.152 PPG,Terrence Ross:13.022 PPG,Markelle Fultz:11.78 PPG,Moritz Wagner:9.792 PPG,R.J. Hampton:6.119 PPG,Caleb Houstan:4.454 PPG,Kevon Harris:2.432 PPG
Raptors,0.46%,1000,Pascal Siakam:31.888 PPG,OG Anunoby:29.41 PPG,Fred VanVleet:25.514 PPG,Gary Trent Jr.:22.62 PPG,Scottie Barnes:21.338 PPG,Chris Boucher:10.523 PPG,Thaddeus Young:4.653 PPG,Juancho Hernangómez:4.651 PPG,Malachi Flynn:3.559 PPG,Christian Koloko:2.792 PPG
